회차,순번,당첨등수,당첨유형,당첨유형코드,판매점명,판매점ID,전화번호,운영코드,시도,시군구,상세주소,전체주소,위도,경도,로또645판매,연금복권판매,스피또1000판매,스피또2000판매,신규연금복권판매
1052,36,2,,N,로또판매소(서부정류장),12700164,053-623-2342,3,대구,남구,,대구 남구  월배로 496 토큰박스,35.836832,128.557822,Y,N,N,N,N
1052,37,2,,N,로또슈퍼,12830010,,1,인천,연수구,,인천 연수구  청량로185번길 27 1동 1층 103호,37.423078,126.65137,Y,N,Y,Y,Y
1052,38,2,,N,제일슈퍼,12800114,032-816-5775,1,인천,연수구,,인천 연수구  앵고개로 242 제일상가112호,37.408648,126.67081,Y,N,Y,Y,Y
1052,39,2,,N,버스매표소,12800200,032-523-6498,1,인천,부평구,,인천 부평구  부평대로 3 가판,37.491828,126.72272,Y,N,Y,Y,Y
1052,40,2,,N,노다지복권방,12840159,,1,인천,부평구,,인천 부평구  이규보로 137-1 1층,37.483982,126.7073,Y,N,Y,Y,Y
1052,41,2,,N,흥부네박터졌네,12810034,032-555-7772,1,인천,계양구,,인천 계양구  계산로111번길 8,37.538057,126.72463,Y,Y,Y,Y,Y
1052,44,2,,N,노다지슈퍼,12900057,062-226-4374,1,광주,동구,,광주 동구  금남로  161-14,35.153496,126.910826,Y,Y,Y,Y,Y
1052,45,2,,N,노다지복권방진월점,12990016,062-674-3613,1,광주,남구,,광주 남구  서문대로 649 백두장식 1층2호,35.117505,126.898235,Y,N,Y,Y,Y
1052,49,2,,N,돈벼락마트,13000141,042-526-6111,1,대전,중구,,대전 중구  충무로 169 1층 슈퍼,36.320908,127.43496,Y,N,Y,Y,Y
1052,51,2,,N,모닝마트(학성점),13190043,052-297-1273,1,울산,중구,,울산 중구  학성로 189,35.556988,129.33165,Y,N,Y,Y,Y
1052,52,2,,N,금돼지로또방,13140003,,1,울산,동구,,울산 동구  문재로 53,35.485745,129.42028,Y,Y,Y,Y,Y
1052,53,2,,N,동명로또,14130192,,1,경기,화성시,,경기 화성시  동탄기흥로257번나길 8-1 103호,37.182602,127.08964,Y,Y,Y,Y,Y
1052,54,2,,N,내츄럴하우스복권판매점,14100788,031-652-9767,1,경기,평택시,,경기 평택시  중앙로 1 1층 상가,36.995638,127.08359,Y,N,Y,Y,Y
1052,55,2,,N,고덕로또복권,14140514,031-667-4306,1,경기,평택시,,경기 평택시  고덕여염12길 37 1층 101호,37.042622,127.05291,Y,Y,Y,Y,Y
1052,56,2,,N,이충복권방,14140083,,1,경기,평택시,,경기 평택시  송탄로 108 1층103호,37.054477,127.056,Y,N,Y,Y,Y
1052,57,2,,N,행복권,14141578,,3,경기,파주시,,경기 파주시  번뛰기길 69-12 1층,37.710732,126.77054,Y,N,N,N,N
1052,58,2,,N,보물복권방,14141539,,1,경기,의정부시,,경기 의정부시  시민로 29 1층 108호(의정부동 제일퍼스트빌3),37.738641,127.0384,Y,N,Y,Y,Y
1052,59,2,,N,로또복권슈퍼(국제꽃화원),14110617,031-842-3347,1,경기,의정부시,,경기 의정부시  동일로 681,37.748303,127.05301,Y,N,Y,Y,Y
1052,60,2,,N,진복권방,14190146,,1,경기,의왕시,,경기 의왕시  포일로 43 101호,37.390061,126.97741,Y,N,N,N,N
1052,61,2,,N,진복권방,14190146,,1,경기,의왕시,,경기 의왕시  포일로 43 101호,37.390061,126.97741,Y,N,N,N,N
1052,62,2,,N,진복권방,14190146,,1,경기,의왕시,,경기 의왕시  포일로 43 101호,37.390061,126.97741,Y,N,N,N,N
1052,63,2,,N,유방매표소,14140173,031-338-2510,1,경기,용인시 처인구,,경기 용인시 처인구  백옥대로 1388,37.258839,127.21295,Y,N,Y,Y,Y
1052,64,2,,N,유방매표소,14140173,031-338-2510,1,경기,용인시 처인구,,경기 용인시 처인구  백옥대로 1388,37.258839,127.21295,Y,N,Y,Y,Y
1052,65,2,,N,행복한삼남매,14140869,,1,경기,양평군,,경기 양평군  강남로 689 1층,37.497187,127.45707,Y,Y,Y,Y,Y
1052,66,2,,N,로또안양역점,14140845,,1,경기,안양시 만안구,,경기 안양시 만안구  만안로223번길 5 안양동,37.400458,126.92245,Y,N,Y,Y,Y
1052,67,2,,N,천하명당,14190222,031-444-7999,1,경기,안양시 동안구,,경기 안양시 동안구  부림로 121 제125제126,37.394152,126.96445,Y,N,Y,Y,Y
1052,68,2,,N,마이더스로또복권방,14110255,031-421-1311,1,경기,안양시 동안구,,경기 안양시 동안구  안양판교로 12-2,37.400843,126.97768,Y,N,Y,Y,Y
1052,69,2,,N,마이더스로또복권방,14110255,031-421-1311,1,경기,안양시 동안구,,경기 안양시 동안구  안양판교로 12-2,37.400843,126.97768,Y,N,Y,Y,Y
1052,70,2,,N,마이더스로또복권방,14110255,031-421-1311,1,경기,안양시 동안구,,경기 안양시 동안구  안양판교로 12-2,37.400843,126.97768,Y,N,Y,Y,Y
1052,71,2,,N,버스표가판점,14100607,031-421-6455,1,경기,안양시 동안구,,경기 안양시 동안구  흥안대로  498-2,37.398304,126.97756,Y,N,Y,Y,Y
1052,72,2,,N,안성맞춤,14100433,031-675-2266,1,경기,안성시,,경기 안성시  안성맞춤대로 1099-1,37.007963,127.26815,Y,N,Y,Y,Y
1052,73,2,,N,행복한동행 풍차열쇠도장,14140823,,1,경기,안산시 상록구,,경기 안산시 상록구  시낭로2길 1 107호,37.335201,126.85313,Y,Y,Y,Y,Y
1052,74,2,,N,복권나라,14100157,031-311-8934,1,경기,시흥시,,경기 시흥시  신천로 80,37.437483,126.78622,Y,N,Y,Y,Y
1052,75,2,,N,은행복권방,14100513,031-312-4971,3,경기,시흥시,,경기 시흥시  대은로104번길 1 우남상가2동101호,37.445135,126.800471,N,Y,Y,Y,N
1052,76,2,,N,로또복권편의점,14140005,,1,경기,수원시 권선구,,경기 수원시 권선구  세류로 51 1층,37.26388,127.00765,Y,N,Y,Y,Y
1052,77,2,,N,로또로또,14140710,,1,경기,성남시 수정구,,경기 성남시 수정구  위례광장로 104 1층 1100호 (위례한화오벨리스크 센트럴스퀘어),37.473051,127.14126,Y,N,Y,Y,Y
1052,78,2,,N,일등복권,14140027,070-8828-1212,1,경기,성남시 분당구,,경기 성남시 분당구  성남대로331번길 3-3 110호 (정자동 젤존타워3),37.365532,127.107738,Y,Y,Y,Y,Y
1052,79,2,,N,아성슈퍼,14190019,032-654-0584,3,경기,부천시,,경기 부천시  부흥로 202,37.495855,126.764984,N,Y,Y,Y,N
1052,80,2,,N,씨지랜드,14100230,032-325-5151,1,경기,부천시,,경기 부천시  송내대로73번길 11 금강리빙스텔111,37.490118,126.75342,Y,N,Y,Y,Y
1052,81,2,,N,씨지랜드,14100230,032-325-5151,1,경기,부천시,,경기 부천시  송내대로73번길 11 금강리빙스텔111,37.490118,126.75342,Y,N,Y,Y,Y
1052,82,2,,N,풍전슈퍼,14100411,032-664-8909,1,경기,부천시,,경기 부천시  조마루로 428,37.497089,126.79116,Y,Y,Y,Y,Y
1052,83,2,,N,천마산 쉼터 복권명당,14110629,031-511-4799,1,경기,남양주시,,경기 남양주시  묵현로 11-3 1층 7호,37.657408,127.28888,Y,Y,Y,Y,Y
1052,84,2,,N,천사로또방,14110211,031-591-7397,3,경기,남양주시,,경기 남양주시  사릉로34번길 24 1층 7호,37.636179,127.211051,N,N,Y,Y,Y
1052,85,2,,N,금성유통,14140131,,3,경기,남양주시,,경기 남양주시  수레로 647 104호,37.615958,127.271925,N,N,N,N,Y
1052,86,2,,N,패밀리복권방,14110205,,1,경기,남양주시,,경기 남양주시  늘을2로 20 CH리베로원 103호,37.654082,127.24333,Y,N,Y,Y,Y
1052,87,2,,N,대곶천국열쇠 로또명당,14110185,031-983-8851,1,경기,김포시,,경기 김포시  율생로 80,37.650773,126.58305,Y,N,N,N,N
1052,88,2,,N,세븐일레븐 김포학운공단점,14130171,,1,경기,김포시,,경기 김포시  황금로110번길 2,37.619079,126.62114,Y,N,N,N,N
1052,89,2,,N,운수대통,14100190,031-395-4131,1,경기,군포시,,경기 군포시  군포로745번길 24,37.370951,126.94144,Y,N,Y,Y,Y
1052,90,2,,N,루이방,14141087,,1,경기,과천시,,경기 과천시  중앙로 135-1,37.42862,126.99172,Y,N,Y,Y,Y
1052,91,2,,N,과천행운복권가판대,14100810,02-504-2742,1,경기,과천시,,경기 과천시  중앙로 140 버스정류장 앞 가판,37.428739,126.99228,Y,N,Y,Y,Y
1052,92,2,,N,과천행운복권가판대,14100810,02-504-2742,1,경기,과천시,,경기 과천시  중앙로 140 버스정류장 앞 가판,37.428739,126.99228,Y,N,Y,Y,Y
1052,93,2,,N,바른손(퇴계점),14200114,,1,강원,춘천시,,강원 춘천시  퇴계로 168 주공2단지상가101호,37.858123,127.73763,Y,Y,Y,Y,Y
1052,94,2,,N,행운로또판매점,14240115,,1,강원,철원군,,강원 철원군  금학로210번길 13 1층 정육점,38.208004,127.22009,Y,N,Y,Y,Y
1052,95,2,,N,영웅로또,14340084,,1,충북,제천시,,충북 제천시  내토로 601 1층,37.13074,128.22013,Y,N,Y,Y,Y
1052,96,2,,N,미니스톱 행운복권,14440113,,1,충남,홍성군,,충남 홍성군  내포로196번길 1 1층 미니스톱 102~103호,36.59291,126.64894,Y,N,Y,Y,Y
1052,97,2,,N,양대박로또,14440276,,1,충남,예산군,,충남 예산군  청사로192번길 20 103호(에드가프라자1차),36.661617,126.68021,Y,N,N,N,N
1052,98,2,,N,GS25예산벚꽃로점,14440277,,1,충남,예산군,,충남 예산군  벚꽃로 194 1층 GS편의점 내,36.697733,126.83774,Y,Y,Y,Y,Y
1052,99,2,,N,테크노벨리복권,14400049,041-545-1736,1,충남,아산시,,충남 아산시  아산밸리중앙로 102 1층 102호,36.923262,127.05935,Y,Y,Y,Y,Y
1052,100,2,,N,테크노벨리복권,14400049,041-545-1736,1,충남,아산시,,충남 아산시  아산밸리중앙로 102 1층 102호,36.923262,127.05935,Y,Y,Y,Y,Y
1052,101,2,,N,부여수입코너,14440050,041-837-5949,3,충남,부여군,,충남 부여군  중앙로 6-6,36.280206,126.911016,N,N,Y,Y,Y
1052,102,2,,N,흥건슈퍼,14500087,063-226-1797,1,전북,전주시 완산구,,전북 전주시 완산구  거마평로 25 흥건1차아파트상가 흥건슈퍼,35.794404,127.115781,Y,N,Y,Y,Y
1052,103,2,,N,또또복권방,14590006,063-835-4472,1,전북,익산시,,전북 익산시  고봉로32길 3,35.95981,126.97169,Y,N,Y,Y,Y
1052,104,2,,N,혁신나눔로또,14520010,063-285-9252,1,전북,완주군,,전북 완주군  갈산1로 12 전북혁신엘에이치아파트10단지,35.834994,127.054038,Y,N,Y,Y,Y
1052,105,2,,N,알리바이 인정해남점,14610101,,1,전남,해남군,,전남 해남군  영빈로 79-18 상가동 101호(해남정하에코하임),34.565203,126.60972,Y,N,Y,Y,Y
1052,106,2,,N,이마트24 순천산단점,14630004,061-751-6498,1,전남,순천시,,전남 순천시  산단1길 6,34.987878,127.50851,Y,N,Y,Y,Y
1052,107,2,,N,경동복권,14640025,,3,전남,목포시,,전남 목포시  하당로 225 1층 102호,34.808977,126.421085,N,Y,Y,Y,Y
1052,108,2,,N,포항오거리CU복권,14740237,05-400-0000,1,경북,포항시 북구,,경북 포항시 북구  죽도로 33 CU포항오거리점내,36.033836,129.36467,Y,Y,Y,Y,Y
1052,109,2,,N,구옥로또,14720038,054-286-3333,3,경북,포항시 남구,,경북 포항시 남구  동해안로 5826 구옥주유소,35.991553,129.425472,N,N,Y,Y,N
1052,110,2,,N,세븐일레븐형곡센터점,14700111,054-452-4456,1,경북,구미시,,경북 구미시  형곡로34길 4,36.140874,128.45474,Y,Y,Y,Y,Y
1052,111,2,,N,로또천국건천점,14710001,054-751-0300,1,경북,경주시,,경북 경주시  건천읍 내서로 1118,35.849145,129.10339,Y,N,Y,Y,Y
1052,112,2,,N,제일로또,14740057,053-818-2530,1,경북,경산시,,경북 경산시  대학로 354,35.840347,128.75955,Y,N,Y,Y,Y
1052,113,2,,N,세븐일레븐창원사림중앙점,14820032,055-275-8850,1,경남,창원시 의창구,,경남 창원시 의창구  창이대로413번길 32 세븐일레븐,35.244469,128.68397,Y,N,Y,Y,Y
1052,115,2,,N,드림로또,14840049,055-365-5556,1,경남,양산시,,경남 양산시  삼일로 73 CU양산황제점 내,35.343954,129.03547,Y,N,Y,Y,Y
1052,116,2,,N,진빈레코드,14800177,055-353-1778,1,경남,밀양시,,경남 밀양시  북성로 7,35.498558,128.743291,Y,Y,Y,Y,Y
1052,117,2,,N,대박로또,14830058,,1,경남,남해군,,경남 남해군  화전로 108-1 1층,34.840828,127.89405,Y,N,Y,Y,Y
1052,118,2,,N,드림마트,14830029,,3,경남,김해시,,경남 김해시  인제로170번길 15-6 씨스페이스편의점 내,35.24405,128.90581,N,N,N,N,N
1052,119,2,,N,정든마트복권,14910012,064-742-0067,1,제주,제주시,,제주 제주시  정존11길 68 정든마을3단지상가104호,33.488728,126.47213,Y,N,Y,Y,Y
1053,1,1,자동,Q,에스비 상사,11140718,,1,서울,중구,,서울 중구  퇴계로86길 29 1층,37.564249,127.01981,Y,N,Y,Y,Y
1053,7,1,자동,Q,복권방,11100198,02-701-0866,1,서울,마포구,,서울 마포구  백범로 127,37.546572,126.94544,Y,N,Y,Y,Y
1053,16,1,자동,Q,태전강북로또복권판매점,12740127,,3,대구,북구,,대구 북구  칠곡중앙대로 273 1층,35.919993,128.546296,Y,N,N,N,N
1053,23,1,자동,Q,스카이25,13000112,042-484-4669,1,대전,서구,,대전 서구  둔산중로 40 리치빌빌딩117호,36.350313,127.38725,Y,N,Y,Y,Y
1053,40,1,자동,Q,씨유 진건용정공단점,14120022,031-527-3273,3,경기,남양주시,,경기 남양주시  독정로성지2길 13,37.682002,127.188645,Y,N,N,N,N
1053,42,1,자동,Q,차부상회,14100357,031-988-0204,1,경기,김포시,,경기 김포시  통진읍 조강로 50,37.690348,126.60033,Y,Y,Y,Y,Y
1053,60,1,자동,Q,성심상회,14700072,054-247-3289,1,경북,포항시 북구,,경북 포항시 북구  불종로 78,36.038145,129.368,Y,N,Y,Y,Y
1053,2,2,,N,시온복권방,11140360,,1,서울,용산구,,서울 용산구  새창로 213 1층,37.530486,126.96726,Y,N,Y,Y,Y
1053,3,2,,N,가판대20호,11101653,02-409-7288,1,서울,송파구,,서울 송파구  송파대로 365 석촌농협앞가판대20호,37.500406,127.111049,Y,N,Y,Y,Y
1053,4,2,,N,인터넷 복권판매사이트,51100000,02-1588-6450,1,서울,서초구,,동행복권(dhlottery.co.kr),37.482063,127.015788,Y,N,N,N,N
1053,5,2,,N,인터넷 복권판매사이트,51100000,02-1588-6450,1,서울,서초구,,동행복권(dhlottery.co.kr),37.482063,127.015788,Y,N,N,N,N
1053,6,2,,N,드림로또,11100995,,1,서울,서초구,,서울 서초구  신반포로 194 강남고속버스터미널 쇼케이스12호,37.505509,127.007038,Y,N,Y,Y,Y
1053,8,2,,N,천하명당로또,11140011,,1,서울,노원구,,서울 노원구  한글비석로31길 17 1층 우측,37.660967,127.06982,Y,Y,Y,Y,Y
1053,9,2,,N,세븐일레븐강서화곡예스점,11190158,02-2693-3721,1,서울,강서구,,서울 강서구  화곡로42길 35,37.545988,126.84748,Y,N,Y,Y,Y
1053,10,2,,N,골든복권방,12640124,051-502-9003,1,부산,동래구,,부산 동래구  수안로8번길 35 17 18호,35.194781,129.08969,Y,N,Y,Y,Y
1053,11,2,,N,부일카서비스,12600054,051-637-7747,1,부산,동구,,부산 동구  자성로133번길 35,35.140055,129.06305,Y,N,Y,Y,Y
1053,12,2,,N,돈벼락맞는곳,12600086,051-636-3669,1,부산,동구,,부산 동구  조방로49번길 18-1,35.139161,129.05993,Y,N,Y,Y,Y
1053,13,2,,N,다온복권방,12640090,051-947-7149,1,부산,금정구,,부산 금정구  부곡로  122 좌측 복권판매점,35.226658,129.092,Y,N,Y,Y,Y
1053,14,2,,N,세븐 두산점,12740147,,1,대구,수성구,,대구 수성구  청수로24길 90 세븐일레븐두산점,35.835732,128.62085,Y,N,Y,Y,Y
1053,15,2,,N,로또명당,12700273,053-323-1313,1,대구,북구,,대구 북구  칠곡중앙대로 181,35.912198,128.54811,Y,Y,Y,Y,Y
1053,17,2,,N,이마트편의점(달서송현),12790072,053-621-9424,1,대구,달서구,,대구 달서구  송현로 32,35.821992,128.54857,Y,N,Y,Y,Y
1053,18,2,,N,해피로또,12840301,,1,인천,서구,,인천 서구  가정로223번길 28 상가 1동 104호,37.504932,126.66894,Y,N,Y,Y,Y
1053,19,2,,N,로또판매점,12810073,032-514-4630,1,인천,부평구,,인천 부평구  안남로 279,37.507894,126.70894,Y,N,Y,Y,Y
1053,20,2,,N,버블샵카페 고래의꿈,12900146,062-956-7888,1,광주,광산구,,광주 광산구  목련로273번길 88 운남주공아파트 상가108호,35.178013,126.82494,Y,N,Y,Y,Y
1053,21,2,,N,버블샵카페 고래의꿈,12900146,062-956-7888,1,광주,광산구,,광주 광산구  목련로273번길 88 운남주공아파트 상가108호,35.178013,126.82494,Y,N,Y,Y,Y
1053,22,2,,N,대박로또방,13010085,042-543-5473,1,대전,서구,,대전 서구  관저동로 88 관저빌딩 105호,36.300021,127.34101,Y,N,Y,Y,Y
1053,24,2,,N,로또복권,13110016,052-238-7199,1,울산,울주군,,울산 울주군  해맞이로 1578,35.382556,129.34231,Y,N,Y,Y,Y
1053,25,2,,N,영24시,13100032,052-235-9188,1,울산,동구,,울산 동구  월봉로 60,35.493961,129.42454,Y,Y,Y,Y,Y
1053,26,2,,N,영희복권방,13140018,,1,울산,동구,,울산 동구  진성8길 53 동해연립주택 무주슈퍼 내,35.507219,129.42915,Y,N,Y,Y,Y
1053,27,2,,N,동탄산단점,14141007,,1,경기,화성시,,경기 화성시  동탄산단8길 19 108호,37.172873,127.08917,Y,N,Y,Y,Y
1053,28,2,,N,대박로또점,14130200,031-358-4424,1,경기,화성시,,경기 화성시  버들로 1063 104호 복권방,37.121518,126.83149,Y,N,Y,Y,Y
1053,29,2,,N,율암25시편의점,14190240,031-354-2626,1,경기,화성시,,경기 화성시  시청로 822-10,37.166654,126.88149,Y,Y,Y,Y,Y
1053,30,2,,N,진성복권방,14110552,031-541-0987,1,경기,포천시,,경기 포천시  가산로 380,37.84762,127.19118,Y,N,Y,Y,Y
1053,31,2,,N,행복충전소,14100251,031-664-1210,1,경기,평택시,,경기 평택시  탄현로 332-2,37.081804,127.05641,Y,Y,Y,Y,Y
1053,32,2,,N,로또휴게실,14110105,031-286-3442,1,경기,용인시 기흥구,,경기 용인시 기흥구  용구대로 1885,37.256442,127.10428,Y,N,Y,Y,Y
1053,33,2,,N,백석상회,14120077,031-874-6450,1,경기,양주시,,경기 양주시  백석읍 양주산성로 550,37.786891,126.99305,Y,Y,Y,Y,Y
1053,34,2,,N,로또(파발마점),14110092,031-432-5006,1,경기,시흥시,,경기 시흥시  마유로 415 역전프라자105호,37.351942,126.74058,Y,N,N,Y,Y
1053,35,2,,N,영화모음,14100720,031-268-7667,1,경기,수원시 장안구,,경기 수원시 장안구  금당로39번길 6 뉴타운프라자A-107,37.303194,127.0161,Y,N,Y,Y,Y
1053,36,2,,N,대박 로또,14141338,031-255-0101,1,경기,수원시 장안구,,경기 수원시 장안구  수성로261번길 81 신협 1층(정자동),37.292988,126.99855,Y,Y,Y,Y,Y
1053,37,2,,N,퍼스트,14110041,031-717-3915,1,경기,성남시 수정구,,경기 성남시 수정구  산성대로 523 1층,37.4579,127.16369,Y,N,Y,Y,Y
1053,38,2,,N,예스복권방,14100689,031-575-5883,1,경기,남양주시,,경기 남양주시  별내중앙로 56 메인프라자 1층 105호,37.647554,127.12373,Y,Y,Y,Y,Y
1053,39,2,,N,전인정보통신,14190059,031-575-2181,1,경기,남양주시,,경기 남양주시  오남읍 진건오남로 658 외1필지1층101,37.691356,127.21463,Y,Y,Y,Y,Y
1053,41,2,,N,한아름 복권,14140641,,1,경기,김포시,,경기 김포시  장차로 19 102호,37.60372,126.77057,Y,N,Y,Y,Y
1053,43,2,,N,대박,14190015,031-557-5647,1,경기,구리시,,경기 구리시  안골로103번길 46,37.599435,127.14156,Y,N,Y,Y,Y
1053,44,2,,N,행운유통,14290007,033-764-0220,1,강원,원주시,,강원 원주시  남원로 656 1층,37.341125,127.95393,Y,N,Y,Y,Y
1053,45,2,,N,복권방,14340171,,3,충북,청주시 서원구,,충북 청주시 서원구  호국로 101 비동(사직동장미상가),36.636994,127.476062,N,Y,Y,Y,Y
1053,46,2,,N,청미보,14340160,,1,충북,청주시 상당구,,충북 청주시 상당구  단재로 2416 102호,36.632081,127.655056,Y,Y,Y,Y,Y
1053,47,2,,N,운칠복삼,14340080,,3,충북,제천시,,충북 제천시  명륜로3길 2 1층,37.1442,128.20309,N,Y,Y,Y,Y
1053,48,2,,N,로또복권두정점,14410055,041-565-8880,1,충남,천안시 서북구,,충남 천안시 서북구  두정로 251 대원빌딩104호,36.833448,127.145,Y,N,Y,Y,Y
1053,49,2,,N,수레크레이션이벤트기획,14410045,041-554-3118,1,충남,천안시 서북구,,충남 천안시 서북구  성정중4길 3 증축 1층동 4호,36.827862,127.1335,Y,Y,Y,Y,Y
1053,50,2,,N,황금로또 양당점,14440300,,1,충남,천안시 서북구,,충남 천안시 서북구  상덕로 185 106호,36.883092,127.12368,Y,N,Y,Y,Y
1053,51,2,,N,잉크와복권방,14490015,041-592-1677,1,충남,천안시 동남구,,충남 천안시 동남구  차돌로 84,36.802076,127.13941,Y,N,Y,Y,Y
1053,52,2,,N,Letsgo복권방(동산점),14590033,063-213-2109,1,전북,전주시 덕진구,,전북 전주시 덕진구  쪽구름로 57-1,35.870609,127.07653,Y,N,N,N,N
1053,53,2,,N,운수좋은날,14540142,,1,전북,익산시,,전북 익산시  부송1로 81 상가동 107호 왼쪽,35.958018,126.991,Y,Y,Y,Y,Y
